MarketingNeighborhoodParcelId,ParcelNumber,CountyId,NoticeValue,FinalValue,Neighborhood,AverageReductionPercent,ParcelAddress,PotentialReduction,PotentialSavings,HashCode,CalculationValue,TaxRate,ParcelCity,ParcelState,ParcelZip,StreetNumber,StreetName,StreetPrefix,StreetSuffix,CreatedBy,CreatedDate,UpdatedBy,UpdatedDate,RowversionTime
111,751055,227,966036,966036,D3790,0.0601,4221 THREADGILL ST,58000,1160,27B1F716C8,170489485000,2,Austin,TX,78723,4221,THREADGILL,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636464
112,751097,227,952742,952742,D3790,0.0601,4120 GOCHMAN ST,57000,1140,27B28890F8,170499019000,2,Austin,TX,78723,4120,GOCHMAN,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636465
113,751121,227,1090760,1090760,D3790,0.0601,4124 THREADGILL ST,65000,1300,27B2DBB238,170504467000,2,Austin,TX,78723,4124,THREADGILL,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636466
114,751122,227,991406,991406,D3790,0.0601,4120 THREADGILL ST,59000,1180,27B2DF28F0,170504694000,2,Austin,TX,78723,4120,THREADGILL,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636467
115,751132,227,1004562,1004562,D3790,0.0601,4125 THREADGILL ST,60000,1200,27B301CC20,170506964000,2,Austin,TX,78723,4125,THREADGILL,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636468
116,751164,227,955467,955467,D3790,0.0601,4100 GOCHMAN ST,57000,1140,27B370A320,170514228000,2,Austin,TX,78723,4100,GOCHMAN,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636469
117,751171,227,1001987,1001987,D3790,0.0601,2124 MCCLOSKEY ST,60000,1200,27B388E228,170515817000,2,Austin,TX,78723,2124,MCCLOSKEY,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63646A
118,751185,227,956559,956559,D3790,0.0601,2141 MCCLOSKEY ST,57000,1140,27B3B96038,170518995000,2,Austin,TX,78723,2141,MCCLOSKEY,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63646B
119,751186,227,1070033,1070033,D3790,0.0601,2145 MCCLOSKEY ST,64000,1280,27B3BCD6F0,170519222000,2,Austin,TX,78723,2145,MCCLOSKEY,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63646C
120,751197,227,1034031,1034031,D3790,0.0601,4001 THREADGILL ST,62000,1240,27B3E2F0D8,170521719000,2,Austin,TX,78723,4001,THREADGILL,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63646D
121,751201,227,948393,948393,D3790,0.0601,4017 THREADGILL ST,56000,1120,27B3F0CBB8,170522627000,2,Austin,TX,78723,4017,THREADGILL,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63646E
122,751227,227,1189010,1189010,D3790,0.0601,4009 MENDEZ ST,71000,1420,27B44ADA68,170528529000,2,Austin,TX,78723,4009,MENDEZ,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63646F
123,751230,227,914052,914052,D3790,0.0601,2109 EMMA LONG ST,54000,1080,27B4553E90,170529210000,2,Austin,TX,78723,2109,EMMA LONG,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636470
124,751233,227,1015396,1015396,D3790,0.0601,2121 EMMA LONG ST,61000,1220,27B45FA2B8,170529891000,2,Austin,TX,78723,2121,EMMA LONG,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636471
125,751239,227,1242979,1242979,D3790,0.0601,2216 ANTONE ST,74000,1480,27B4746B08,170531253000,2,Austin,TX,78723,2216,ANTONE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636472
126,751249,227,1033301,1033301,D3790,0.0601,2124 ANTONE ST,62000,1240,27B4970E38,170533523000,2,Austin,TX,78723,2124,ANTONE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636473
127,751253,227,1203299,1203299,D3790,0.0601,2049 ANTONE ST,72000,1440,27B4A4E918,170534431000,2,Austin,TX,78723,2049,ANTONE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636474
128,751255,227,856959,856959,D3790,0.0601,3912 MATTIE ST,51000,1020,27B4ABD688,170534885000,2,Austin,TX,78723,3912,MATTIE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636475
129,751259,227,934272,934272,D3790,0.0601,3824 MATTIE ST,56000,1120,27B4B9B168,170535793000,2,Austin,TX,78723,3824,MATTIE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636476
130,751435,227,1001235,1001235,D3790,0.0601,2624 TOM MILLER ST,60000,1200,27B71B4FE8,170575745000,2,Austin,TX,78723,2624,TOM MILLER,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636477
131,751438,227,981789,981789,D3790,0.0601,3813 MATTIE ST,59000,1180,27B725B410,170576426000,2,Austin,TX,78723,3813,MATTIE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636478
132,751443,227,1032168,1032168,D3790,0.0601,3905 MATTIE ST,62000,1240,27B73705A8,170577561000,2,Austin,TX,78723,3905,MATTIE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636479
133,751444,227,869913,869913,D3790,0.0601,3909 MATTIE ST,52000,1040,27B73A7C60,170577788000,2,Austin,TX,78723,3909,MATTIE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63647A
134,751448,227,1215997,1215997,D3790,0.0601,2109 ANTONE ST,73000,1460,27B7485740,170578696000,2,Austin,TX,78723,2109,ANTONE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63647B
135,794700,227,817145,817145,D3790,0.0601,3900 THREADGILL ST 26,49000,980,2A007E3EA0,180396900000,2,Austin,TX,78723,3900,THREADGILL,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63647C
136,794702,227,727412,727412,D3790,0.0601,3900 THREADGILL ST 22,43000,860,2A00852C10,180397354000,2,Austin,TX,78723,3900,THREADGILL,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63647D
137,794727,227,766588,766588,D3790,0.0601,3900 THREADGILL ST 9,46000,920,2A00DBC408,180403029000,2,Austin,TX,78723,3900,THREADGILL,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63647E
138,794733,227,722311,722311,D3790,0.0601,2740 TOM MILLER ST,43000,860,2A00F08C58,180404391000,2,Austin,TX,78723,2740,TOM MILLER,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63647F
139,794737,227,818721,818721,D3790,0.0601,2724 TOM MILLER ST,49000,980,2A00FE6738,180405299000,2,Austin,TX,78723,2724,TOM MILLER,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636480
140,811841,227,981341,981341,D3790,0.0601,4532 RUIZ ST,58000,1160,2AE86A4CB8,184287907000,2,Austin,TX,78723,4532,RUIZ,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636481
141,811862,227,729448,729448,D3790,0.0601,4513 RUIZ ST,43000,860,2AE8B309D0,184292674000,2,Austin,TX,78723,4513,RUIZ,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636482
142,811880,227,1024213,1024213,D3790,0.0601,4501 PAGE ST,61000,1220,2AE8F162C0,184296760000,2,Austin,TX,78723,4501,PAGE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636483
143,811881,227,1041974,1041974,D3790,0.0601,4505 PAGE ST,62000,1240,2AE8F4D978,184296987000,2,Austin,TX,78723,4505,PAGE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636484
144,811882,227,1023640,1023640,D3790,0.0601,4509 PAGE ST,61000,1220,2AE8F85030,184297214000,2,Austin,TX,78723,4509,PAGE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636485
145,811885,227,902814,902814,D3790,0.0601,4521 PAGE ST,54000,1080,2AE902B458,184297895000,2,Austin,TX,78723,4521,PAGE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636486
146,811887,227,1060814,1060814,D3790,0.0601,4529 PAGE ST,63000,1260,2AE909A1C8,184298349000,2,Austin,TX,78723,4529,PAGE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636487
147,811911,227,979249,979249,D3790,0.0601,2009 MC BEE ST,58000,1160,2AE95CC308,184303797000,2,Austin,TX,78723,2009,MC BEE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636488
148,811914,227,969946,969946,D3790,0.0601,2021 MC BEE ST,58000,1160,2AE9672730,184304478000,2,Austin,TX,78723,2021,MC BEE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636489
149,811915,227,980055,980055,D3790,0.0601,2025 MC BEE ST,58000,1160,2AE96A9DE8,184304705000,2,Austin,TX,78723,2025,MC BEE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63648A
150,811917,227,1086017,1086017,D3790,0.0601,2101 MC BEE ST,65000,1300,2AE9718B58,184305159000,2,Austin,TX,78723,2101,MC BEE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63648B
151,811918,227,1041141,1041141,D3790,0.0601,2105 MC BEE ST,62000,1240,2AE9750210,184305386000,2,Austin,TX,78723,2105,MC BEE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63648C
152,811920,227,1088974,1088974,D3790,0.0601,2113 MC BEE ST,65000,1300,2AE97BEF80,184305840000,2,Austin,TX,78723,2113,MC BEE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63648D
153,811922,227,1019345,1019345,D3790,0.0601,2121 MC BEE ST,61000,1220,2AE982DCF0,184306294000,2,Austin,TX,78723,2121,MC BEE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63648E
154,831746,227,1017557,1017557,D3790,0.0601,3005 MCCURDY ST,61000,1220,2BF5BC2570,188806342000,2,Austin,TX,78723,3005,MCCURDY,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63648F
155,831749,227,1194337,1194337,D3790,0.0601,3017 MCCURDY ST,71000,1420,2BF5C68998,188807023000,2,Austin,TX,78723,3017,MCCURDY,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636490
156,831759,227,1017557,1017557,D3790,0.0601,3100 TOM MILLER ST,61000,1220,2BF5E92CC8,188809293000,2,Austin,TX,78723,3100,TOM MILLER,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636491
157,831763,227,1336643,1336643,D3790,0.0601,3008 TOM MILLER ST,80000,1600,2BF5F707A8,188810201000,2,Austin,TX,78723,3008,TOM MILLER,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636492
158,831774,227,781646,781646,D3790,0.0601,4011 TEAFF ST,46000,920,2BF61D2190,188812698000,2,Austin,TX,78723,4011,TEAFF,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636493
159,831809,227,1164929,1164929,D3790,0.0601,3200 TOM MILLER ST,70000,1400,2BF6965CB8,188820643000,2,Austin,TX,78723,3200,TOM MILLER,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636494
160,831827,227,1067008,1067008,D3790,0.0601,4208 NITSCHKE ST,64000,1280,2BF6D4B5A8,188824729000,2,Austin,TX,78723,4208,NITSCHKE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636495
161,831828,227,1027482,1027482,D3790,0.0601,4206 NITSCHKE ST,61000,1220,2BF6D82C60,188824956000,2,Austin,TX,78723,4206,NITSCHKE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636496
162,831855,227,1052420,1052420,D3790,0.0601,2605 ZACH SCOTT ST,63000,1260,2BF735B1C8,188831085000,2,Austin,TX,78723,2605,ZACH SCOTT,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636497
163,831857,227,1135522,1135522,D3790,0.0601,2601 ZACH SCOTT ST,68000,1360,2BF73C9F38,188831539000,2,Austin,TX,78723,2601,ZACH SCOTT,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636498
164,831861,227,1059547,1059547,D3790,0.0601,2607 ZACH SCOTT ST,63000,1260,2BF74A7A18,188832447000,2,Austin,TX,78723,2607,ZACH SCOTT,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE636499
165,831863,227,1039996,1039996,D3790,0.0601,2508 MORENO ST,62000,1240,2BF7516788,188832901000,2,Austin,TX,78723,2508,MORENO,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63649A
166,831870,227,1234206,1234206,D3790,0.0601,2401 MORENO ST,74000,1480,2BF769A690,188834490000,2,Austin,TX,78723,2401,MORENO,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63649B
167,831871,227,1092681,1092681,D3790,0.0601,2405 MORENO ST,65000,1300,2BF76D1D48,188834717000,2,Austin,TX,78723,2405,MORENO,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63649C
168,831884,227,1078552,1078552,D3790,0.0601,2600 MORENO ST,64000,1280,2BF79A24A0,188837668000,2,Austin,TX,78723,2600,MORENO,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63649D
169,858118,227,1287912,1287912,D3790,0.0601,4520 CAMACHO ST,77000,1540,2D5A8E0850,194792786000,2,Austin,TX,78722,4520,CAMACHO,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63649E
170,858247,227,1480193,1480193,D3790,0.0601,2301 ROBERT BROWNING ST,88000,1760,2D5C4CDB08,194822069000,2,Austin,TX,78723,2301,ROBERT BROWNING,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE63649F
171,858330,227,1172495,1172495,D3790,0.0601,4710 HERZOG ST,70000,1400,2D5D6C58B0,194840910000,2,Austin,TX,78723,4710,HERZOG,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364A0
172,858331,227,1402724,1402724,D3790,0.0601,2312 ROBERT BROWNING ST,84000,1680,2D5D6FCF68,194841137000,2,Austin,TX,78723,2312,ROBERT BROWNING,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364A1
173,858339,227,1085775,1085775,D3790,0.0601,4619 KOCUREK ST,65000,1300,2D5D8B8528,194842953000,2,Austin,TX,78723,4619,KOCUREK,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364A2
174,858359,227,1440596,1440596,D3790,0.0601,2400 ROBERT BROWNING ST,86000,1720,2D5DD0CB88,194847493000,2,Austin,TX,78723,2400,ROBERT BROWNING,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364A3
175,858451,227,1145368,1145368,D3790,0.0601,2410 MC BEE ST,68000,1360,2D5F0F75A8,194868377000,2,Austin,TX,78723,2410,MC BEE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364A4
176,878631,227,1182270,1182270,D3790,0.0601,4314 TILLEY ST,71000,1420,2E7019D608,199449237000,2,Austin,TX,78723,4314,TILLEY,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364A5
177,878632,227,1292685,1292685,D3790,0.0601,4312 TILLEY ST,77000,1540,2E701D4CC0,199449464000,2,Austin,TX,78723,4312,TILLEY,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364A6
178,878633,227,1169922,1169922,D3790,0.0601,4310 TILLEY ST,70000,1400,2E7020C378,199449691000,2,Austin,TX,78723,4310,TILLEY,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364A7
179,878634,227,1320164,1320164,D3790,0.0601,4308 TILLEY ST,79000,1580,2E70243A30,199449918000,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364A8
180,878665,227,1050759,1044157,D3790,0.0601,4905 CAMACHO ST,63000,1260,2E708F9A78,199456955000,2,Austin,TX,78723,4905,CAMACHO,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364A9
181,878704,227,1198053,1198053,D3790,0.0601,5004 CAMACHO ST,72000,1440,2E7116B080,199465808000,2,Austin,TX,78723,5004,CAMACHO,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364AA
182,878707,227,1329721,1329721,D3790,0.0601,4912 CAMACHO ST,79000,1580,2E712114A8,199466489000,2,Austin,TX,78723,4912,CAMACHO,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364AB
183,878720,227,1125700,1125700,D3790,0.0601,MC BEE ST,67000,1340,2E714E1C00,199469440000,2,Austin,TX,78723,0,MC BEE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364AC
184,878821,227,1326176,1326176,D3790,0.0601,2606 MC BEE ST,79000,1580,2E72ABF298,199492367000,2,Austin,TX,78723,2606,MC BEE,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364AD
185,878826,227,1074333,1074333,D3790,0.0601,4613 EBERLY ST,64000,1280,2E72BD4430,199493502000,2,Austin,TX,78723,4613,EBERLY,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364AE
186,878827,227,1045533,1045533,D3790,0.0601,4610 SCARBROUGH ST,62000,1240,2E72C0BAE8,199493729000,2,Austin,TX,78723,4610,SCARBROUGH,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364AF
187,878830,227,1070119,1070119,D3790,0.0601,4614 SCARBROUGH ST,64000,1280,2E72CB1F10,199494410000,2,Austin,TX,78723,4614,SCARBROUGH,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364B0
188,920134,227,1405328,1405328,D3790,0.0601,4101 TILLEY ST,84000,1680,30A1A5A650,208870418000,2,Austin,TX,78723,4101,TILLEY,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364B1
189,920137,227,1369916,1369916,D3790,0.0601,4107 TILLEY ST,82000,1640,30A1B00A78,208871099000,2,Austin,TX,78723,4107,TILLEY,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364B2
190,920150,227,799842,799842,D3790,0.0601,4112 TANIGUCHI ST ST,48000,960,30A1DD11D0,208874050000,2,Austin,TX,78723,4112,TANIGUCHI ST,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364B3
191,920288,227,1061826,1061826,D3790,0.0601,4003 TILLEY ST ST,63000,1260,30A3BB1100,208905376000,2,Austin,TX,78723,4003,TILLEY ST,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364B4
192,920292,227,1122997,1122997,D3790,0.0601,2909 SORIN ST ST,67000,1340,30A3C8EBE0,208906284000,2,Austin,TX,78723,2909,SORIN ST,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364B5
193,920315,227,1061826,1061826,D3790,0.0601,2910 CHENNAULT ST,63000,1260,30A4189668,208911505000,2,Austin,TX,78723,2910,CHENNAULT,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364B6
194,920337,227,1453481,1453481,D3790,0.0601,3800 TOM MILLER ST,87000,1740,30A464CA38,208916499000,2,Austin,TX,78723,3800,TOM MILLER,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364B7
195,920340,227,618014,616000,D3790,0.0601,3124 CHENNAULT ST ST,37000,740,30A46F2E60,208917180000,2,Austin,TX,78723,3124,CHENNAULT ST,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364B8
196,920347,227,1232108,1232108,D3790,0.0601,3110 CHENNAULT ST ST,74000,1480,30A4876D68,208918769000,2,Austin,TX,78723,3110,CHENNAULT ST,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364B9
197,920366,227,1105277,1105277,D3790,0.0601,2927 CHENNAULT ST,66000,1320,30A4C93D10,208923082000,2,Austin,TX,78723,2927,CHENNAULT,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364BA
198,920367,227,795694,795694,D3790,0.0601,3912 TANIGUCHI ST,47000,940,30A4CCB3C8,208923309000,2,Austin,TX,78723,3912,TANIGUCHI,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364BB
199,920373,227,812538,812538,D3790,0.0601,3900 TANIGUCHI ST,48000,960,30A4E17C18,208924671000,2,Austin,TX,78723,3900,TANIGUCHI,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364BC
200,920374,227,1353726,1353726,D3790,0.0601,3326 MCCURDY ST ST,81000,1620,30A4E4F2D0,208924898000,2,Austin,TX,78723,3326,MCCURDY ST,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364BD
201,920383,227,1317910,1317910,D3790,0.0601,3308 MCCURDY ST ST,79000,1580,30A5041F48,208926941000,2,Austin,TX,78723,3308,MCCURDY ST,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364BE
202,920396,227,1114915,1114915,D3790,0.0601,3317 MCCURDY ST ST,67000,1340,30A53126A0,208929892000,2,Austin,TX,78723,3317,MCCURDY ST,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364BF
203,920399,227,1060020,1060020,D3790,0.0601,3323 MCCURDY ST ST,63000,1260,30A53B8AC8,208930573000,2,Austin,TX,78723,3323,MCCURDY ST,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364C0
204,920400,227,1121674,1121674,D3790,0.0601,3325 MCCURDY ST ST,67000,1340,30A53F0180,208930800000,2,Austin,TX,78723,3325,MCCURDY ST,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364C1
205,920401,227,1538307,1538307,D3790,0.0601,3320 TOM MILLER ST,92000,1840,30A5427838,208931027000,2,Austin,TX,78723,3320,TOM MILLER,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364C2
206,920403,227,1309582,1309582,D3790,0.0601,3316 TOM MILLER ST,78000,1560,30A54965A8,208931481000,2,Austin,TX,78722,3316,TOM MILLER,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364C3
207,920405,227,1304905,1304905,D3790,0.0601,3312 TOM MILLER ST,78000,1560,30A5505318,208931935000,2,Austin,TX,78723,3312,TOM MILLER,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364C4
208,920407,227,937359,937359,D3790,0.0601,3308 TOM MILLER ST,56000,1120,30A5574088,208932389000,2,Austin,TX,78723,3308,TOM MILLER,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364C5
209,920413,227,1064528,1064528,D3790,0.0601,3811 TANIGUCHI ST ST,63000,1260,30A56C08D8,208933751000,2,Austin,TX,78723,3811,TANIGUCHI ST,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364C6
210,920414,227,1070420,1070420,D3790,0.0601,3813 TANIGUCHI ST ST,64000,1280,30A56F7F90,208933978000,2,Austin,TX,78723,3813,TANIGUCHI ST,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364C7
211,920416,227,1069195,1069195,D3790,0.0601,3810 MARGARITA ST,64000,1280,30A5766D00,208934432000,2,Austin,TX,78723,3810,MARGARITA,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364C8
212,920420,227,1085422,1085422,D3790,0.0601,3902 MARGARITA ST,65000,1300,30A58447E0,208935340000,2,Austin,TX,78723,3902,MARGARITA,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364C9
213,920421,227,1073500,1073500,D3790,0.0601,3904 MARGARITA ST,64000,1280,30A587BE98,208935567000,2,Austin,TX,78723,3904,MARGARITA,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364CA
214,920422,227,1089606,1089606,D3790,0.0601,3905 TANIGUCHI ST ST,65000,1300,30A58B3550,208935794000,2,Austin,TX,78723,3905,TANIGUCHI ST,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364CB
215,920423,227,1081994,1081994,D3790,0.0601,3903 TANIGUCHI ST ST,65000,1300,30A58EAC08,208936021000,2,Austin,TX,78723,3903,TANIGUCHI ST,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364CC
216,920433,227,1044237,1044237,D3790,0.0601,3501 CEPEDA ST ST,62000,1240,30A5B14F38,208938291000,2,Austin,TX,78723,3501,CEPEDA ST,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364CD
217,920434,227,953911,953911,D3790,0.0601,3503 CEPEDA ST ST,57000,1140,30A5B4C5F0,208938518000,2,Austin,TX,78723,3503,CEPEDA ST,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364CE
218,920436,227,1327580,1327580,D3790,0.0601,3507 CEPEDA ST ST,79000,1580,30A5BBB360,208938972000,2,Austin,TX,78723,3507,CEPEDA ST,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364CF
219,920437,227,1420570,1420570,D3790,0.0601,3509 CEPEDA ST ST,85000,1700,30A5BF2A18,208939199000,2,Austin,TX,78723,3509,CEPEDA ST,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364D0
220,920438,227,1436029,1436029,D3790,0.0601,3511 CEPEDA ST ST,86000,1720,30A5C2A0D0,208939426000,2,Austin,TX,78723,3511,CEPEDA ST,,ST,1000,2024-12-19 13:12:31,1000,2024-12-19 13:12:31,0x00000002CE6364D1
